state,cluster,corr,members,window
AL,15,0.6335127776757143,"['Anomia', 'Livedo Reticularis', 'Neuralgia', 'Tetany', 'Metatarsalgia', 'Hemiplegia', 'Hydrops Fetalis', 'Presbycusis']",2009-04
AR,5,0.834447037554298,"['Chorea', 'Arthralgia']",2009-04
AZ,4,0.6710965892795064,"['Morning Sickness', 'Weight Loss', 'Edema', 'Mouth Breathing']",2009-04
CA,15,0.5974536157171669,"['Communication Disorders', 'Synkinesis', 'Paresthesia', 'Dyskinesias']",2009-04
CO,11,0.5829850610882724,"['Orthostatic Intolerance', 'Agnosia', 'Hyperalgesia', 'Ataxia', 'Jaundice', 'Muscular Atrophy', 'Acute Coronary Syndrome']",2009-04
CT,19,0.5709949028315882,"['Intermittent Claudication', 'Anisocoria', 'Hemoglobinuria', 'Gastroparesis', 'Hemiplegia', 'Coprophagia', 'Hematemesis']",2009-04
DC,10,0.7689399714323333,"['Fatigue', 'Paraplegia', 'Sneezing']",2009-04
DE,10,0.5939910769457298,"['Gagging', 'Seizures', 'Fever', 'Low Back Pain', 'Motion Sickness', 'Myoclonus', 'Cough']",2009-04
FL,21,0.6409316763375598,"['Hallucinations', 'Amaurosis Fugax', 'Diarrhea', 'Hemoptysis']",2009-04
GA,15,0.6612089590844474,"['Coma', 'Chorea', 'Body Weight', 'Colic', 'Hyperphagia']",2009-04
HI,13,0.7398662916206996,"['Anoxia', 'Dyspepsia']",2009-04
IA,5,0.6502033990078387,"['Amblyopia', 'Tremor', 'Neck Pain', 'Dyslexia']",2009-04
ID,15,0.6878162957726652,"['Fatigue', 'Vomiting']",2009-04
IL,5,0.5872356609794861,"['Catalepsy', 'Hearing Loss', 'Alien Hand Syndrome', 'Diplopia', 'Hearing Disorders', 'Emaciation', 'Bulimia']",2009-04
IN,11,0.6903490401067552,"['Tremor', 'Sweating Sickness', 'Constipation']",2009-04
KS,6,0.6207994949390739,"['Sweating Sickness', 'Anisocoria', 'Tetany', 'Myoclonus', 'Headache', 'Catatonia']",2009-04
KY,7,0.7396935377454145,"['Orthostatic Intolerance', 'Stupor', 'Heartburn', 'Snoring']",2009-04
LA,14,0.6567936432558154,"['Birth Weight', 'Emaciation', 'Ecchymosis', 'Coma']",2009-04
MA,2,0.6608531526031044,"['Confusion', 'Korsakoff Syndrome', 'Paraparesis']",2009-04
MD,17,0.6355436940282571,"['Tinea Pedis', 'Livedo Reticularis', 'Gagging']",2009-04
ME,20,0.7085540136652719,"['Low Back Pain', 'Spasm', 'Halitosis']",2009-04
MI,6,0.5760711353297138,"['Fetal Weight', 'Korsakoff Syndrome', 'Intermittent Claudication', 'Muscular Atrophy', 'Fatigue']",2009-04
MN,7,0.6825746022717113,"['Heartburn', 'Aphasia', 'Shoulder Pain', 'Hemoptysis']",2009-04
MO,4,0.6783163394928039,"['Fetal Weight', 'Anisocoria', 'Dizziness']",2009-04
MS,1,0.6738025081337016,"['Syncope', 'Vomiting']",2009-04
MT,1,0.7488932724218126,"['Earache', 'Lethargy']",2009-04
NC,14,0.6294670262461332,"['Tinea Pedis', 'Fever', 'Fatigue']",2009-04
ND,16,0.6858212801563487,"['Dystonia', 'Fatigue', 'Constipation']",2009-04
NE,20,0.7879887550719918,"['Blindness', 'Sleep Disorders']",2009-04
NH,12,0.7904870932576042,"['Sneezing', 'Diarrhea']",2009-04
NJ,7,0.8398940284688378,"['Sleep Deprivation', 'Jaundice']",2009-04
NM,13,0.7154440309422648,"['Hiccup', 'Flatulence']",2009-04
NV,9,0.6102550591591315,"['Chorea', 'Flushing', 'Hematemesis']",2009-04
NY,11,0.6617849069142913,"['Torticollis', 'Paraplegia', 'Facial Pain']",2009-04
OH,3,0.6143135035874564,"['Confusion', 'Shoulder Pain', 'Sleep Disorders']",2009-04
OK,4,0.7113441889888659,"['Halitosis', 'Neuralgia']",2009-04
OR,6,0.6399607906753978,"['Fatigue', 'Arthralgia', 'Spasm']",2009-04
PA,20,0.7561430155463711,"['Weight Loss', 'Cyanosis', 'Constipation']",2009-04
RI,11,0.6610559417195495,"['Hiccup', 'Aphasia', 'Hemoptysis', 'Back Pain', 'Pallor']",2009-04
SC,6,0.6761682200671629,"['Pallor', 'Cough', 'Stuttering']",2009-04
SD,7,0.6537882507386327,"['Syncope', 'Low Back Pain', 'Snoring']",2009-04
TN,23,0.8502611720434703,"['Encopresis', 'Hypercapnia']",2009-04
TX,4,0.6089144192592124,"['Voice Disorders', 'Abdominal Pain', 'Torticollis', 'Phantom Limb', 'Hematemesis']",2009-04
UT,12,0.7531589405830997,"['Mutism', 'Hemoptysis']",2009-04
VA,16,0.6207173393561949,"['Pseudophakia', 'Aphasia', 'Hyperacusis', 'Paralysis', 'Ecchymosis', 'Hematemesis']",2009-04
VT,8,0.6336385451120852,"['Feminization', 'Anorexia']",2009-04
WA,15,0.663155444198371,"['Delirium', 'Vertigo', 'Flushing', 'Sarcopenia']",2009-04
WI,18,0.6837502887607488,"['Paraparesis', 'Muscle Weakness']",2009-04
WV,9,0.6276303326411306,"['Illusions', 'Asthenia', 'Anoxia', 'Anorexia', 'Dysphonia']",2009-04
WY,13,0.5872509873998767,"['Dysmenorrhea', 'Aphasia', 'Flushing', 'Toothache']",2009-04
AK,5,0.7543954624546929,"['Dystonia', 'Syncope', 'Gastroparesis']",2009-05
AL,16,0.5971435255957636,"['Echolalia', 'Hearing Loss', 'Shoulder Pain', 'Hallucinations', 'Muscular Atrophy', 'Angina Pectoris', 'Scotoma', 'Sarcopenia']",2009-05
AR,4,0.6223376781888287,"['Diplopia', 'Diarrhea', 'Constipation', 'Mouth Breathing']",2009-05
AZ,16,0.8212178787758434,"['Hemoglobinuria', 'Toothache']",2009-05
CA,13,0.6653251618341396,"['Intermittent Claudication', 'Hemianopsia', 'Confusion']",2009-05
CO,6,0.6877692158547063,"['Dysarthria', 'Hyperventilation', 'Shoulder Pain', 'Unconsciousness']",2009-05
CT,22,0.6082974672757403,"['Stupor', 'Sweating Sickness', 'Overweight', 'Shoulder Pain']",2009-05
DC,8,0.6678509698299725,"['Dystonia', 'Tics', 'Hoarseness']",2009-05
DE,1,0.645724630474705,"['Diarrhea', 'Dysmenorrhea', 'Overweight', 'Paresthesia', 'Delirium', 'Hemiplegia']",2009-05
FL,18,0.6425408122303629,"['Fetal Weight', 'Facial Paralysis']",2009-05
GA,2,0.7130080238777486,"['Tremor', 'Horner Syndrome', 'Hyperemesis Gravidarum']",2009-05
HI,9,0.6387127672221231,"['Pruritus', 'Hot Flashes', 'Sciatica']",2009-05
IA,15,0.7158830952078048,"['Dysmenorrhea', 'Constipation']",2009-05
ID,7,0.8519673590057919,"['Sleep Deprivation', 'Dyspepsia']",2009-05
IL,18,0.7656359165382618,"['Agraphia', 'Hyperkinesis', 'Hoarseness']",2009-05
IN,1,0.6748547010314571,"['Arthralgia', 'Cerebellar Ataxia', 'Dysphonia', 'Torticollis', 'Hot Flashes']",2009-05
KS,12,0.7229756250801951,"['Dysphonia', 'Anorexia', 'Hyperemesis Gravidarum']",2009-05
KY,18,0.7036631524004674,"['Morning Sickness', 'Body Weight', 'Hypercapnia', 'Sarcopenia']",2009-05
LA,12,0.6483925171245821,"['Sciatica', 'Oliguria', 'Hypercapnia', 'Hallucinations', 'Urinary Incontinence']",2009-05
MA,2,0.7752336476246694,"['Heartburn', 'Sneezing']",2009-05
MD,18,0.6667098848685324,"['Renal Colic', 'Hematemesis']",2009-05
ME,11,0.6510799966338051,"['Dysphonia', 'Back Pain', 'Weight Loss']",2009-05
MI,22,0.7793000771672141,"['Chest Pain', 'Oliguria']",2009-05
MN,5,0.7041127174059159,"['Communication Disorders', 'Purpura']",2009-05
MO,16,0.7077041957137737,"['Purpura Fulminans', 'Cerebellar Ataxia', 'Emaciation']",2009-05
MS,2,0.6828606743245283,"['Miosis', 'Snoring', 'Pelvic Pain']",2009-05
MT,3,0.5635818070124288,"['Aphasia', 'Encopresis', 'Cyanosis', 'Fever', 'Hot Flashes']",2009-05
NC,6,0.6449704868074925,"['Vertigo', 'Pelvic Pain', 'Low Back Pain', 'Paraparesis', 'Amblyopia', 'Hyperesthesia', 'Ecchymosis']",2009-05
ND,7,0.6250165858277557,"['Sciatica', 'Sneezing']",2009-05
NE,1,0.6098278844609504,"['Fatigue', 'Halitosis']",2009-05
NH,13,0.6565183631051353,"['Eye Pain', 'Heartburn', 'Hemianopsia']",2009-05
NJ,17,0.6569789168009472,"['Feminization', 'Eye Pain']",2009-05
NM,10,0.6361341722475181,"['Pruritus', 'Mutism', 'Dysphonia', 'Confusion', 'Bulimia']",2009-05
NV,16,0.6228509468331469,"['Syncope', 'Dizziness', 'Arthralgia', 'Birth Weight', 'Hemiplegia', 'Dysuria', 'Metatarsalgia', 'Snoring']",2009-05
NY,10,0.6462562163611423,"['Birth Weight', 'Hyperkinesis']",2009-05
OH,15,0.7224998794529868,"['Tics', 'Paraparesis']",2009-05
OK,8,0.6518809146638588,"['Eye Pain', 'Sneezing']",2009-05
OR,13,0.7167302640668624,"['Fatigue', 'Arthralgia', 'Spasm']",2009-05
PA,10,0.5500657113522768,"['Eye Pain', 'Chest Pain', 'Neuralgia']",2009-05
RI,7,0.7105256336584821,"['Nocturia', 'Dystonia', 'Lethargy', 'Paresthesia']",2009-05
SC,3,0.6925930580962679,"['Heartburn', 'Paresis']",2009-05
SD,2,0.6328475677557845,"['Asthenia', 'Morning Sickness', 'Hearing Loss']",2009-05
TN,19,0.6293285644703389,"['Oliguria', 'Prosopagnosia', 'Ageusia', 'Stuttering', 'Fatigue']",2009-05
TX,8,0.6764279324562613,"['Arthralgia', 'Hyperkinesis', 'Myokymia', 'Trismus']",2009-05
UT,11,0.7219940798408254,"['Motion Sickness', 'Heartburn', 'Purpura']",2009-05
VA,15,0.6581341049107275,"['Hypocapnia', 'Amnesia', 'Alien Hand Syndrome']",2009-05
VT,13,0.6276326619110624,"['Vertigo', 'Aphasia', 'Motion Sickness', 'Pruritus', 'Hot Flashes']",2009-05
WA,15,0.6676863426265807,"['Cough', 'Eye Hemorrhage', 'Weight Loss', 'Shoulder Pain']",2009-05
WI,17,0.6624528535287487,"['Blindness', 'Purpura Fulminans', 'Hemiplegia', 'Eructation']",2009-05
WV,4,0.7461306817230539,"['Polyuria', 'Tremor', 'Jaundice', 'Body Weight', 'Abdominal Pain', 'Hyperemesis Gravidarum', 'Ecchymosis']",2009-05
WY,6,0.6074850130772028,"['Dystonia', 'Syncope', 'Apnea']",2009-05
AK,1,0.8268881867511708,"['Dysmenorrhea', 'Halitosis']",2009-06
AL,18,0.6981673137539582,"['Dystonia', 'Hirsutism', 'Mental Retardation', 'Neuralgia']",2009-06
AR,6,0.7739956169385868,"['Fever', 'Chorea', 'Arthralgia']",2009-06
AZ,12,0.6415375078985917,"['Birth Weight', 'Oliguria', 'Cerebellar Ataxia', 'Apnea', 'Renal Colic']",2009-06
CA,6,0.6251476362082276,"['Anoxia', 'Hyperoxia']",2009-06
CO,3,0.6768369616848887,"['Motion Sickness', 'Paresthesia']",2009-06
CT,13,0.6855800885201943,"['Hyperalgesia', 'Flushing', 'Delirium']",2009-06
DC,5,0.6865600639318303,"['Torticollis', 'Edema']",2009-06
DE,10,0.6527619452480897,"['Confusion', 'Gagging', 'Amnesia']",2009-06
FL,7,0.6813361665780605,"['Metatarsalgia', 'Amaurosis Fugax', 'Hemoptysis']",2009-06
GA,22,0.6867886397986789,"['Eructation', 'Acute Coronary Syndrome']",2009-06
HI,16,0.6756766859787128,"['Fatigue', 'Dyspepsia', 'Seizures']",2009-06
IA,3,0.6496241850457154,"['Dizziness', 'Vertigo', 'Diarrhea', 'Overweight', 'Tinnitus']",2009-06
ID,15,0.7693607399538506,"['Sleep Deprivation', 'Dyspepsia']",2009-06
IL,13,0.7220021197146412,"['Anoxia', 'Asthenia', 'Hemianopsia', 'Reticulocytosis']",2009-06
IN,5,0.6346029446750127,"['Feminization', 'Muscle Cramp', 'Dysuria']",2009-06
KS,14,0.6768139835625041,"['Hypoventilation', 'Proteinuria']",2009-06
KY,13,0.6397710000652056,"['Fever', 'Vertigo', 'Neck Pain', 'Mouth Breathing']",2009-06
LA,12,0.6121797178200303,"['Hyperalgesia', 'Anoxia', 'Delirium', 'Back Pain', 'Dysgeusia']",2009-06
MA,7,0.627764453561553,"['Polyuria', 'Overweight', 'Anisocoria', 'Facial Paralysis', 'Metatarsalgia']",2009-06
MD,12,0.6606164932508737,"['Heartburn', 'Acute Coronary Syndrome', 'Cyanosis']",2009-06
ME,15,0.6663254649276028,"['Motion Sickness', 'Bulimia', 'Polyuria']",2009-06
MI,20,0.605990777307277,"['Cerebellar Ataxia', 'Facial Paralysis', 'Hypesthesia', 'Hydrops Fetalis', 'Dysgeusia']",2009-06
MN,18,0.6859335035205051,"['Dyslexia', 'Constipation']",2009-06
MO,17,0.7226438433719825,"['Chorea', 'Myoclonus', 'Thinness']",2009-06
MS,2,0.6399336762352873,"['Stupor', 'Vertigo', 'Illusions', 'Sarcopenia']",2009-06
MT,10,0.6639852754338657,"['Hallucinations', 'Birth Weight', 'Illusions', 'Amnesia']",2009-06
NC,21,0.7042915961053193,"['Myotonia', 'Hyperventilation', 'Presbycusis']",2009-06
ND,6,0.7230375052818376,"['Stuttering', 'Nausea']",2009-06
NE,12,0.7555793286095013,"['Seizures', 'Stuttering']",2009-06
NH,1,0.6009361889988535,"['Heartburn', 'Hyperventilation', 'Hemianopsia']",2009-06
NJ,22,0.711337371376285,"['Labor Pain', 'Sweating Sickness']",2009-06
NM,9,0.7629117352719199,"['Motion Sickness', 'Vertigo']",2009-06
NV,2,0.5743138765195056,"['Edema', 'Hot Flashes', 'Toothache']",2009-06
NY,6,0.6293424253465524,"['Renal Colic', 'Morning Sickness', 'Psychomotor Agitation']",2009-06
OH,2,0.7057782555470901,"['Unconsciousness', 'Edema']",2009-06
OK,15,0.7212398968074885,"['Hyperacusis', 'Coprophagia', 'Pain']",2009-06
OR,13,0.7195887400395794,"['Fatigue', 'Arthralgia', 'Spasm']",2009-06
PA,9,0.6843723984271988,"['Anisocoria', 'Fasciculation']",2009-06
RI,6,0.6546238435127874,"['Sciatica', 'Vertigo', 'Asthenia', 'Myoclonus', 'Eye Pain']",2009-06
SC,15,0.6004471103999754,"['Dysuria', 'Paresthesia', 'Tinnitus', 'Proteinuria']",2009-06
SD,18,0.7545871900592656,"['Colic', 'Pain']",2009-06
TN,16,0.6560887408690055,"['Cough', 'Illusions', 'Dysmenorrhea']",2009-06
TX,3,0.6005132350028433,"['Hypercapnia', 'Flank Pain', 'Facial Pain', 'Dyskinesias', 'Dyspepsia', 'Hypoventilation']",2009-06
UT,6,0.716644288313708,"['Feminization', 'Tremor', 'Pallor', 'Quadriplegia']",2009-06
VA,10,0.6115890566937858,"['Pseudophakia', 'Nausea', 'Aphasia', 'Paresthesia', 'Paralysis', 'Cyanosis', 'Anoxia', 'Spasm']",2009-06
VT,3,0.7761680386101047,"['Syncope', 'Morning Sickness']",2009-06
WA,18,0.5788844982717136,"['Chills', 'Hemoglobinuria', 'Sneezing']",2009-06
WI,10,0.7323967361412107,"['Photophobia', 'Hyperemesis Gravidarum', 'Pain', 'Mutism']",2009-06
WV,10,0.7055960066388364,"['Polyuria', 'Tremor', 'Jaundice', 'Body Weight', 'Gastroparesis', 'Hyperemesis Gravidarum', 'Abdominal Pain', 'Ecchymosis']",2009-06
WY,10,0.6094271812733457,"['Hiccup', 'Confusion']",2009-06
AK,5,0.747573241901665,"['Motion Sickness', 'Paresthesia', 'Constipation']",2009-07
AL,6,0.7287635038833863,"['Dystonia', 'Hirsutism', 'Neuralgia', 'Tetany', 'Mental Retardation']",2009-07
AR,15,0.7926031957868482,"['Dysphonia', 'Paralysis', 'Paresthesia']",2009-07
AZ,18,0.6901131728871175,"['Birth Weight', 'Oliguria', 'Cerebellar Ataxia', 'Amblyopia', 'Renal Colic']",2009-07
CA,1,0.6452947193567734,"['Sciatica', 'Fasciculation', 'Hyperesthesia']",2009-07
CO,19,0.6980524889589333,"['Hallucinations', 'Snoring', 'Hoarseness']",2009-07
CT,22,0.6350280553026495,"['Seizures', 'Overweight', 'Weight Loss', 'Shoulder Pain', 'Weight Gain']",2009-07
DC,8,0.6390652338090903,"['Torticollis', 'Edema', 'Sneezing']",2009-07
DE,9,0.6985694709295786,"['Chills', 'Dyspepsia', 'Earache', 'Weight Gain']",2009-07
FL,22,0.657941834796018,"['Heartburn', 'Aphonia']",2009-07
GA,11,0.6567091461275625,"['Facial Paralysis', 'Myokymia']",2009-07
HI,8,0.7375654806977174,"['Torticollis', 'Stupor']",2009-07
IA,11,0.7895427254991088,"['Dystonia', 'Asthenia']",2009-07
ID,14,0.7221881480808677,"['Tics', 'Birth Weight']",2009-07
IL,6,0.7038023661162702,"['Polyuria', 'Horner Syndrome']",2009-07
IN,12,0.6541502427118673,"['Hiccup', 'Myoclonus', 'Dysmenorrhea']",2009-07
KS,10,0.6725774666870745,"['Heartburn', 'Vomiting']",2009-07
KY,1,0.633766015799914,"['Back Pain', 'Sweating Sickness', 'Tics']",2009-07
LA,1,0.6811302255114381,"['Hyperalgesia', 'Hirsutism', 'Anoxia', 'Labor Pain', 'Dysgeusia']",2009-07
MA,10,0.7698200218131546,"['Hypocapnia', 'Purpura Fulminans']",2009-07
MD,10,0.6153780012442681,"['Blindness', 'Dyspepsia', 'Athetosis', 'Hemiplegia']",2009-07
ME,22,0.7681878769287742,"['Eye Pain', 'Coma']",2009-07
MI,11,0.6811086524677873,"['Dizziness', 'Spasm', 'Pain', 'Fatigue']",2009-07
MN,2,0.6577247904082825,"['Gastroparesis', 'Pelvic Pain']",2009-07
MO,19,0.7212679832975741,"['Chorea', 'Myoclonus', 'Thinness']",2009-07
MS,1,0.5898334970840129,"['Gagging', 'Snoring', 'Pelvic Pain']",2009-07
MT,16,0.7478406978081097,"['Hallucinations', 'Birth Weight', 'Illusions', 'Amnesia']",2009-07
NC,13,0.5873391981492875,"['Myotonia', 'Facial Paralysis', 'Presbycusis']",2009-07
ND,3,0.6598843301029439,"['Pruritus', 'Hiccup']",2009-07
NE,6,0.6101723749249874,"['Hallucinations', 'Hiccup', 'Coprophagia', 'Catatonia', 'Hypoventilation']",2009-07
NH,13,0.6161048636997842,"['Birth Weight', 'Illusions', 'Coma', 'Dysuria']",2009-07
NJ,9,0.6352600047514341,"['Renal Colic', 'Eye Hemorrhage', 'Facial Pain']",2009-07
NM,9,0.6987140830357689,"['Hiccup', 'Dyslexia', 'Presbycusis']",2009-07
NV,15,0.7340946298238306,"['Hyperalgesia', 'Oliguria', 'Muscle Cramp', 'Jaundice', 'Tinnitus', 'Renal Colic', 'Cachexia']",2009-07
NY,7,0.5704998494670473,"['Orthostatic Intolerance', 'Syncope', 'Livedo Reticularis', 'Hypokinesia', 'Chorea', 'Fasciculation', 'Hyperesthesia', 'Confusion']",2009-07
OH,2,0.6439160920766722,"['Hirsutism', 'Ataxia']",2009-07
OK,14,0.60464943853865,"['Sciatica', 'Seizures', 'Labor Pain', 'Neuralgia']",2009-07
OR,21,0.6365932888095139,"['Arthralgia', 'Livedo Reticularis', 'Toothache', 'Myoclonus', 'Abdominal Pain']",2009-07
PA,10,0.6578982142638384,"['Tinea Pedis', 'Metatarsalgia', 'Oliguria']",2009-07
RI,10,0.6500484462895451,"['Colic', 'Anoxia']",2009-07
SC,4,0.7169483262659031,"['Motion Sickness', 'Pallor', 'Paresis']",2009-07
SD,1,0.6345501019633635,"['Weight Loss', 'Ecchymosis']",2009-07
TN,22,0.7388451067723637,"['Cough', 'Dysmenorrhea']",2009-07
TX,7,0.6948282582371099,"['Coprophagia', 'Vertigo']",2009-07
UT,7,0.6256349069411115,"['Earache', 'Ataxia', 'Paresthesia', 'Feminization']",2009-07
VA,10,0.6118254699870048,"['Morning Sickness', 'Seizures', 'Colic', 'Phantom Limb']",2009-07
VT,14,0.6713020658873913,"['Cough', 'Body Weight', 'Pallor', 'Dysuria']",2009-07
WA,8,0.6964802221922474,"['Vomiting', 'Dysuria', 'Myotonia', 'Apnea', 'Amnesia']",2009-07
WI,3,0.6451588273274457,"['Amaurosis Fugax', 'Dyspnea', 'Communication Disorders', 'Sarcopenia']",2009-07
WV,2,0.6976654434999912,"['Oliguria', 'Aphasia', 'Anisocoria', 'Weight Gain', 'Stuttering', 'Hemiplegia']",2009-07
WY,11,0.6368861608953753,"['Low Back Pain', 'Abdominal Pain']",2009-07
AK,11,0.8177765336796169,"['Paresthesia', 'Constipation']",2009-08
AL,9,0.6064765355107907,"['Illusions', 'Muscle Cramp', 'Myotonia', 'Low Back Pain', 'Pruritus', 'Horner Syndrome']",2009-08
AR,4,0.7924821351545904,"['Dysphonia', 'Paralysis', 'Paresthesia']",2009-08
AZ,10,0.6751078489068933,"['Feminization', 'Urinary Incontinence']",2009-08
CA,8,0.5799159052289541,"['Cerebellar Ataxia', 'Thinness', 'Hypercalciuria', 'Reticulocytosis', 'Morning Sickness', 'Hyperemesis Gravidarum', 'Hypesthesia', 'Hot Flashes', 'Dysgeusia']",2009-08
CO,17,0.6412523286758253,"['Colic', 'Labor Pain']",2009-08
CT,5,0.6623363829634958,"['Hirsutism', 'Eructation', 'Hypoventilation']",2009-08
DC,6,0.7140699635162963,"['Tinea Pedis', 'Flushing']",2009-08
DE,13,0.5982334889803936,"['Sciatica', 'Gastroparesis', 'Constipation']",2009-08
FL,24,0.6278553942112876,"['Blindness', 'Spasm', 'Dysphonia', 'Mutism']",2009-08
GA,7,0.771344050479502,"['Miosis', 'Deafness', 'Halitosis']",2009-08
HI,2,0.6558558149106265,"['Ecchymosis', 'Sciatica', 'Obesity']",2009-08
IA,9,0.6803416238311053,"['Syncope', 'Prosopagnosia', 'Anoxia', 'Pallor', 'Cachexia']",2009-08
ID,7,0.6961867377935645,"['Toothache', 'Neck Pain', 'Abdominal Pain']",2009-08
IL,20,0.6343576098227942,"['Sciatica', 'Abdominal Pain', 'Ecchymosis', 'Heart Murmurs']",2009-08
IN,2,0.6581467948184235,"['Dystonia', 'Proteinuria']",2009-08
KS,5,0.6304953656692297,"['Syncope', 'Anoxia', 'Asthenia', 'Pelvic Pain']",2009-08
KY,19,0.7272862825971803,"['Agnosia', 'Scotoma', 'Cyanosis', 'Torticollis', 'Horner Syndrome']",2009-08
LA,21,0.6123976665923914,"['Muscle Cramp', 'Edema', 'Hoarseness', 'Motion Sickness', 'Headache']",2009-08
MA,16,0.6898684306245865,"['Tetany', 'Presbycusis']",2009-08
MD,5,0.7252083589861069,"['Pallor', 'Hypothermia', 'Body Weight']",2009-08
ME,18,0.7107277292213166,"['Hot Flashes', 'Abdominal Pain', 'Dysuria']",2009-08
MI,1,0.6914675112719181,"['Shoulder Pain', 'Dysuria']",2009-08
MN,6,0.775099685954856,"['Trismus', 'Angina Pectoris']",2009-08
MO,12,0.7349893100387884,"['Orthostatic Intolerance', 'Stupor', 'Presbycusis']",2009-08
MS,15,0.7391631788204011,"['Dystonia', 'Cyanosis', 'Mutism', 'Hemiplegia']",2009-08
MT,5,0.7752073540529686,"['Fever', 'Hot Flashes', 'Pelvic Pain']",2009-08
NC,15,0.6798794317134715,"['Unconsciousness', 'Sleep Disorders']",2009-08
ND,14,0.6257219600339669,"['Dyspnea', 'Hypothermia', 'Neck Pain', 'Abdominal Pain', 'Eye Pain', 'Paraplegia']",2009-08
NE,16,0.6395040279065707,"['Low Back Pain', 'Gastroparesis']",2009-08
NH,14,0.6293475201451922,"['Dystonia', 'Dyspepsia', 'Eye Pain']",2009-08
NJ,1,0.6509426061235414,"['Sleep Disorders', 'Hemianopsia', 'Quadriplegia']",2009-08
NM,7,0.6241092055583211,"['Confusion', 'Bulimia']",2009-08
NV,17,0.6877200248150984,"['Edema', 'Toothache']",2009-08
NY,22,0.6264389844526337,"['Hemoglobinuria', 'Sleep Disorders', 'Colic', 'Feminization']",2009-08
OH,1,0.7436209158016291,"['Intermittent Claudication', 'Amnesia', 'Halitosis']",2009-08
OK,13,0.6933440988951978,"['Catalepsy', 'Dysmenorrhea', 'Encopresis', 'Edema', 'Hyperventilation']",2009-08
OR,8,0.6451414936573919,"['Hiccup', 'Torticollis', 'Urinary Incontinence']",2009-08
PA,6,0.5976053036117311,"['Sweating Sickness', 'Livedo Reticularis', 'Paralysis', 'Heart Murmurs', 'Hypercalciuria', 'Labor Pain']",2009-08
RI,6,0.8142772369119392,"['Nocturia', 'Lethargy', 'Neck Pain']",2009-08
SC,18,0.6926650244496351,"['Tetany', 'Syncope', 'Jaundice']",2009-08
SD,6,0.6169206046430626,"['Morning Sickness', 'Oliguria', 'Pain', 'Back Pain']",2009-08
TN,2,0.6414624099513007,"['Heartburn', 'Delirium', 'Overweight']",2009-08
TX,4,0.6635385009130165,"['Respiratory Sounds', 'Sweating Sickness', 'Tetany', 'Delirium', 'Purpura', 'Renal Colic', 'Hyperoxia']",2009-08
UT,18,0.6762945310761959,"['Hiccup', 'Dyspnea', 'Prosopagnosia', 'Coprophagia', 'Paresis']",2009-08
VA,4,0.7760835255473799,"['Hypocapnia', 'Amnesia']",2009-08
VT,2,0.6595303934688395,"['Cough', 'Body Weight', 'Pallor', 'Dysuria']",2009-08
WA,13,0.5866943189067699,"['Weight Loss', 'Weight Gain', 'Diplopia', 'Eye Hemorrhage', 'Presbycusis']",2009-08
WI,23,0.6297380347046261,"['Nocturia', 'Albuminuria', 'Chorea', 'Cough', 'Amnesia', 'Eructation', 'Snoring']",2009-08
WV,9,0.6964946159261887,"['Polyuria', 'Obesity', 'Tremor', 'Body Weight', 'Hyperemesis Gravidarum', 'Ecchymosis', 'Fatigue', 'Pallor']",2009-08
WY,2,0.6589274669526712,"['Diarrhea', 'Jaundice']",2009-08
AK,18,0.6463191634973943,"['Shoulder Pain', 'Hypothermia', 'Gagging']",2009-09
AL,13,0.6255769080338551,"['Dizziness', 'Pain', 'Lethargy', 'Constipation', 'Headache', 'Hemianopsia']",2009-09
AR,16,0.665284513918254,"['Hallucinations', 'Flank Pain', 'Hot Flashes']",2009-09
AZ,10,0.6562370767554745,"['Renal Colic', 'Cerebellar Ataxia', 'Oliguria']",2009-09
